time_sec,true_mass_kg,pred_mass_kg,true_cog_x_m,pred_cog_x_m,true_cog_y_m,pred_cog_y_m,target_x_m,target_y_m,target_z_m,actual_x_m,actual_y_m,actual_z_m,physics_loss,data_loss,total_loss
19.499999999999215,7.585617991127665,7.567236675240408,-0.004777555390811416,-0.0023825454956006857,-0.010980546986604682,-0.005481874921864951,0.0,0.0,6.0,0.021662648725723137,-0.008549697725983933,6.011857220128553,2.503891706466675,0.02041088230907917,4.544980525970459
19.54166666666588,7.585617991127665,7.568671377965239,-0.004777555390811416,-0.0023850427532531525,-0.010980546986604682,-0.005477306613623394,0.0,0.0,6.0,0.021538337603457244,-0.008508587375933928,6.012560398116435,2.136223554611206,0.15575379133224487,17.71160316467285
19.583333333332543,7.585617991127665,7.569170030255543,-0.004777555390811416,-0.002340557581258946,-0.010980546986604682,-0.005479046339227828,0.0,0.0,6.0,0.021416712600301507,-0.008471724249201491,6.013250923557147,6.031781196594238,0.003548959270119667,6.386677265167236
19.624999999999208,7.585617991127665,7.569430529835359,-0.004777555390811416,-0.0023029826839116047,-0.010980546986604682,-0.005486833067209944,0.0,0.0,6.0,0.021297658525755353,-0.008438819489929092,6.013928740098456,1.6896334886550903,0.1977354884147644,21.46318244934082
19.666666666665872,7.585617991127665,7.569788715052262,-0.004777555390811416,-0.002302753404125991,-0.010980546986604682,-0.005486929457955051,0.0,0.0,6.0,0.021180952014285954,-0.00840958920087398,6.014593792338021,2.798635482788086,0.040044691413640976,6.803104400634766
19.708333333332536,7.585617991127665,7.570134158188305,-0.004777555390811416,-0.002322135603121357,-0.010980546986604682,-0.005490196121452621,0.0,0.0,6.0,0.021066219221136995,-0.0083837426780972,6.015246022189522,0.34924080967903137,0.014348014257848263,1.784042239189148
19.7499999999992,7.585617991127665,7.569773231502278,-0.004777555390811416,-0.0023403775432558425,-0.010980546986604682,-0.005495431448504941,0.0,0.0,6.0,0.020952950737685633,-0.00836098140718625,6.015885370182157,0.28826436400413513,0.009410956874489784,1.2293601036071777
19.791666666665865,7.585617991127665,7.568768142849487,-0.004777555390811416,-0.002359094828331479,-0.010980546986604682,-0.005494924693515628,0.0,0.0,6.0,0.020840549461149865,-0.008340998643421357,6.016511782224938,0.4876919984817505,0.0005334168672561646,0.5410336256027222
19.83333333333253,7.585617991127665,7.567997503821182,-0.004777555390811416,-0.0023791670416464933,-0.010980546986604682,-0.00549091328818225,0.0,0.0,6.0,0.020728372349944107,-0.008323473184591089,6.017125215867683,0.17772246897220612,0.002788415178656578,0.4565639793872833
19.874999999999194,7.585617991127665,7.567712198218449,-0.004777555390811416,-0.002396147231671553,-0.010980546986604682,-0.005491582968747092,0.0,0.0,6.0,0.020615766568762316,-0.00830807265790821,6.017725636589545,0.11209084093570709,0.0008947983733378351,0.20157068967819214
